time,temperature_2m,precipitation,relative_humidity_2m,wind_speed_10m,clat,clon
2024-01-09T16:00,20.6,0.0,73,13.7,13.0,77.5
2024-01-09T17:00,20.0,0.0,78,14.4,13.0,77.5
2024-01-09T18:00,19.3,0.0,83,14.3,13.0,77.5
2024-01-09T19:00,18.8,0.0,84,11.6,13.0,77.5
2024-01-09T20:00,18.5,0.0,86,11.5,13.0,77.5
2024-01-09T21:00,18.0,0.0,91,10.4,13.0,77.5
2024-01-09T22:00,17.8,0.0,92,10.9,13.0,77.5
2024-01-09T23:00,17.5,0.0,91,11.6,13.0,77.5
2024-01-10T00:00,17.5,0.0,88,13.7,13.0,77.5
2024-01-10T01:00,17.8,0.0,90,14.1,13.0,77.5
2024-01-10T02:00,18.2,0.0,86,14.4,13.0,77.5
2024-01-10T03:00,20.3,0.0,73,14.4,13.0,77.5
2024-01-10T04:00,22.5,0.0,57,13.4,13.0,77.5
2024-01-10T05:00,23.6,0.0,53,14.1,13.0,77.5
2024-01-10T06:00,24.8,0.0,54,15.7,13.0,77.5
2024-01-10T07:00,25.5,0.0,55,17.0,13.0,77.5
2024-01-10T08:00,25.1,0.0,55,15.3,13.0,77.5
2024-01-10T09:00,25.1,0.0,54,14.9,13.0,77.5
2024-01-10T10:00,24.8,0.0,52,16.5,13.0,77.5
2024-01-10T11:00,23.9,0.0,53,15.7,13.0,77.5
2024-01-10T12:00,23.1,0.0,56,12.7,13.0,77.5
2024-01-10T13:00,23.0,0.0,56,12.0,13.0,77.5
2024-01-10T14:00,22.2,0.0,60,10.9,13.0,77.5
2024-01-10T15:00,21.8,0.0,64,11.6,13.0,77.5
2024-01-10T16:00,21.6,0.0,67,13.7,13.0,77.5
2024-01-10T17:00,21.2,0.0,71,14.4,13.0,77.5
2024-01-10T18:00,20.2,0.0,77,14.4,13.0,77.5
2024-01-10T19:00,19.5,0.0,80,12.7,13.0,77.5
2024-01-10T20:00,18.6,0.0,85,10.2,13.0,77.5
2024-01-10T21:00,17.9,0.0,92,9.3,13.0,77.5
2024-01-10T22:00,17.5,0.0,95,8.7,13.0,77.5
2024-01-10T23:00,17.4,0.0,96,10.0,13.0,77.5
2024-01-11T00:00,17.4,0.0,95,11.4,13.0,77.5
2024-01-11T01:00,17.5,0.0,95,11.5,13.0,77.5
2024-01-11T02:00,18.4,0.0,87,14.4,13.0,77.5
2024-01-11T03:00,19.5,0.0,79,11.9,13.0,77.5
2024-01-11T04:00,22.2,0.0,62,13.3,13.0,77.5
2024-01-11T05:00,24.9,0.0,45,14.9,13.0,77.5
2024-01-11T06:00,26.5,0.0,39,15.7,13.0,77.5
2024-01-11T07:00,27.6,0.0,37,15.4,13.0,77.5
2024-01-11T08:00,28.2,0.0,38,15.2,13.0,77.5
2024-01-11T09:00,28.4,0.0,38,15.5,13.0,77.5
2024-01-11T10:00,28.1,0.0,39,15.9,13.0,77.5
2024-01-11T11:00,27.3,0.0,41,15.9,13.0,77.5
2024-01-11T12:00,25.7,0.0,47,13.0,13.0,77.5
2024-01-11T13:00,23.1,0.0,51,9.7,13.0,77.5
2024-01-11T14:00,21.8,0.0,57,11.2,13.0,77.5
2024-01-11T15:00,20.8,0.0,62,11.5,13.0,77.5
2024-01-11T16:00,19.9,0.0,69,12.2,13.0,77.5
2024-01-11T17:00,19.1,0.0,75,13.7,13.0,77.5
2024-01-11T18:00,18.5,0.0,78,13.7,13.0,77.5
2024-01-11T19:00,17.9,0.0,82,12.2,13.0,77.5
2024-01-11T20:00,17.1,0.0,86,11.6,13.0,77.5
2024-01-11T21:00,16.5,0.0,89,10.9,13.0,77.5
2024-01-11T22:00,16.1,0.0,90,11.4,13.0,77.5
2024-01-11T23:00,15.9,0.0,90,12.6,13.0,77.5
2024-01-12T00:00,15.9,0.0,88,13.0,13.0,77.5
2024-01-12T01:00,16.5,0.0,84,14.4,13.0,77.5
2024-01-12T02:00,17.2,0.0,79,15.8,13.0,77.5
2024-01-12T03:00,20.0,0.0,62,15.9,13.0,77.5
2024-01-12T04:00,22.4,0.0,54,17.3,13.0,77.5
2024-01-12T05:00,24.5,0.0,47,19.2,13.0,77.5
2024-01-12T06:00,26.2,0.0,41,20.4,13.0,77.5
2024-01-12T07:00,27.3,0.0,39,21.3,13.0,77.5
2024-01-12T08:00,27.9,0.0,36,20.8,13.0,77.5
2024-01-12T09:00,27.8,0.0,39,20.2,13.0,77.5
2024-01-12T10:00,27.2,0.0,43,18.9,13.0,77.5
2024-01-12T11:00,26.5,0.0,46,17.8,13.0,77.5
2024-01-12T12:00,25.0,0.0,51,14.8,13.0,77.5
2024-01-12T13:00,23.1,0.0,56,12.2,13.0,77.5
2024-01-12T14:00,21.9,0.0,61,14.6,13.0,77.5
2024-01-12T15:00,21.0,0.0,65,15.5,13.0,77.5
2024-01-12T16:00,20.2,0.0,71,12.7,13.0,77.5
2024-01-12T17:00,19.4,0.0,78,10.6,13.0,77.5
2024-01-12T18:00,18.4,0.0,85,8.3,13.0,77.5
2024-01-12T19:00,17.6,0.0,90,8.3,13.0,77.5
2024-01-12T20:00,17.1,0.0,94,8.0,13.0,77.5
2024-01-12T21:00,16.8,0.0,95,7.6,13.0,77.5
2024-01-12T22:00,16.5,0.0,96,7.6,13.0,77.5
2024-01-12T23:00,16.2,0.0,96,7.2,13.0,77.5
2024-01-13T00:00,16.0,0.0,96,7.4,13.0,77.5
2024-01-13T01:00,16.5,0.0,98,6.5,13.0,77.5
2024-01-13T02:00,17.1,0.0,96,8.5,13.0,77.5
2024-01-13T03:00,19.5,0.0,85,7.3,13.0,77.5
2024-01-13T04:00,22.1,0.0,71,10.1,13.0,77.5
2024-01-13T05:00,24.5,0.0,56,12.3,13.0,77.5
2024-01-13T06:00,26.3,0.0,47,13.0,13.0,77.5
2024-01-13T07:00,27.6,0.0,41,13.4,13.0,77.5
2024-01-13T08:00,28.4,0.0,40,13.8,13.0,77.5
2024-01-13T09:00,29.0,0.0,38,13.7,13.0,77.5
2024-01-13T10:00,28.5,0.0,38,12.3,13.0,77.5
2024-01-13T11:00,27.5,0.0,41,12.3,13.0,77.5
2024-01-13T12:00,26.6,0.0,45,9.8,13.0,77.5
2024-01-13T13:00,23.4,0.0,56,9.1,13.0,77.5
2024-01-13T14:00,22.0,0.0,65,11.2,13.0,77.5
2024-01-13T15:00,21.2,0.0,69,10.7,13.0,77.5
2024-01-13T16:00,20.5,0.0,72,9.8,13.0,77.5
2024-01-13T17:00,20.0,0.0,75,10.0,13.0,77.5
2024-01-13T18:00,19.2,0.0,79,10.4,13.0,77.5
2024-01-13T19:00,18.6,0.0,86,10.6,13.0,77.5
2024-01-13T20:00,18.0,0.0,92,10.1,13.0,77.5
2024-01-13T21:00,17.7,0.0,95,9.4,13.0,77.5
2024-01-13T22:00,17.5,0.0,96,7.9,13.0,77.5
2024-01-13T23:00,17.1,0.0,97,7.8,13.0,77.5
2024-01-14T00:00,16.9,0.0,97,8.0,13.0,77.5
2024-01-14T01:00,18.1,0.0,100,11.8,13.0,77.5
2024-01-14T02:00,18.1,0.0,98,11.6,13.0,77.5
2024-01-14T03:00,19.5,0.0,89,9.8,13.0,77.5
2024-01-14T04:00,22.8,0.0,72,7.1,13.0,77.5
2024-01-14T05:00,25.6,0.0,50,12.5,13.0,77.5
2024-01-14T06:00,27.0,0.0,43,15.5,13.0,77.5
2024-01-14T07:00,27.9,0.0,42,14.8,13.0,77.5
2024-01-14T08:00,28.6,0.0,40,14.3,13.0,77.5
2024-01-14T09:00,29.0,0.0,38,14.4,13.0,77.5
2024-01-14T10:00,28.7,0.0,37,13.3,13.0,77.5
2024-01-14T11:00,28.0,0.0,39,12.5,13.0,77.5
2024-01-14T12:00,26.8,0.0,43,10.2,13.0,77.5
2024-01-14T13:00,23.8,0.0,52,8.9,13.0,77.5
2024-01-14T14:00,22.4,0.0,58,11.1,13.0,77.5
2024-01-14T15:00,21.4,0.0,61,10.9,13.0,77.5
2024-01-14T16:00,20.5,0.0,64,11.5,13.0,77.5
2024-01-14T17:00,19.5,0.0,67,12.3,13.0,77.5
2024-01-14T18:00,19.0,0.0,74,12.6,13.0,77.5
2024-01-14T19:00,18.5,0.0,79,13.7,13.0,77.5
2024-01-14T20:00,18.0,0.0,83,13.3,13.0,77.5
2024-01-14T21:00,17.3,0.0,86,11.9,13.0,77.5
2024-01-14T22:00,16.8,0.0,89,11.2,13.0,77.5
2024-01-14T23:00,16.3,0.0,91,9.4,13.0,77.5
2024-01-15T00:00,15.6,0.0,93,6.5,13.0,77.5
2024-01-15T01:00,16.3,0.0,94,8.3,13.0,77.5
2024-01-15T02:00,17.2,0.0,89,10.0,13.0,77.5
2024-01-15T03:00,20.6,0.0,75,6.2,13.0,77.5
2024-01-15T04:00,23.7,0.0,59,7.6,13.0,77.5
2024-01-15T05:00,25.4,0.0,50,10.9,13.0,77.5
2024-01-15T06:00,26.6,0.0,44,11.3,13.0,77.5
2024-01-15T07:00,27.7,0.0,40,10.6,13.0,77.5
2024-01-15T08:00,28.3,0.0,38,10.2,13.0,77.5
2024-01-15T09:00,28.6,0.0,37,9.0,13.0,77.5
2024-01-15T10:00,28.5,0.0,37,8.7,13.0,77.5
2024-01-15T11:00,28.1,0.0,38,8.7,13.0,77.5
2024-01-15T12:00,26.9,0.0,43,6.5,13.0,77.5
2024-01-15T13:00,22.9,0.0,54,6.8,13.0,77.5
2024-01-15T14:00,22.0,0.0,56,7.9,13.0,77.5
2024-01-15T15:00,21.3,0.0,58,10.9,13.0,77.5
2024-01-15T16:00,20.5,0.0,65,12.7,13.0,77.5
2024-01-15T17:00,19.9,0.0,70,14.1,13.0,77.5
2024-01-15T18:00,19.0,0.0,76,13.7,13.0,77.5
2024-01-15T19:00,18.5,0.0,79,14.4,13.0,77.5
2024-01-15T20:00,18.0,0.0,82,14.8,13.0,77.5
2024-01-15T21:00,17.1,0.0,91,12.1,13.0,77.5
2024-01-15T22:00,16.5,0.0,96,7.7,13.0,77.5
2024-01-15T23:00,15.9,0.0,98,5.4,13.0,77.5
2024-01-16T00:00,15.1,0.0,99,7.1,13.0,77.5
2024-01-16T01:00,17.8,0.0,92,8.7,13.0,77.5
2024-01-16T02:00,18.2,0.0,88,9.0,13.0,77.5
2024-01-16T03:00,19.6,0.0,79,9.0,13.0,77.5
2024-01-16T04:00,22.1,0.0,67,7.1,13.0,77.5
2024-01-16T05:00,24.6,0.0,52,7.6,13.0,77.5
2024-01-16T06:00,26.4,0.0,41,5.8,13.0,77.5
2024-01-16T07:00,27.5,0.0,36,5.2,13.0,77.5
2024-01-16T08:00,28.2,0.0,32,5.2,13.0,77.5
2024-01-16T09:00,28.7,0.0,31,4.8,13.0,77.5
2024-01-16T10:00,28.8,0.0,30,4.7,13.0,77.5
2024-01-16T11:00,28.4,0.0,30,4.0,13.0,77.5
2024-01-16T12:00,26.7,0.0,51,3.2,13.0,77.5
2024-01-16T13:00,23.4,0.0,53,6.3,13.0,77.5
2024-01-16T14:00,21.1,0.0,59,7.0,13.0,77.5
2024-01-16T15:00,20.9,0.0,58,9.7,13.0,77.5
2024-01-16T16:00,20.6,0.0,65,10.8,13.0,77.5
2024-01-16T17:00,20.1,0.0,65,12.7,13.0,77.5
2024-01-16T18:00,19.2,0.0,72,7.9,13.0,77.5
2024-01-16T19:00,18.2,0.0,82,7.3,13.0,77.5
2024-01-16T20:00,17.8,0.0,88,9.6,13.0,77.5
2024-01-16T21:00,17.4,0.0,93,12.2,13.0,77.5
2024-01-16T22:00,17.0,0.0,94,12.1,13.0,77.5
2024-01-16T23:00,16.6,0.0,94,10.5,13.0,77.5
2024-01-17T00:00,16.2,0.0,93,9.4,13.0,77.5
2024-01-17T01:00,16.6,0.0,97,6.6,13.0,77.5
2024-01-17T02:00,17.2,0.0,94,9.0,13.0,77.5
2024-01-17T03:00,19.9,0.0,80,7.9,13.0,77.5
2024-01-17T04:00,22.5,0.0,64,8.5,13.0,77.5
2024-01-17T05:00,24.8,0.0,52,6.4,13.0,77.5
2024-01-17T06:00,26.2,0.0,45,4.3,13.0,77.5
2024-01-17T07:00,27.4,0.0,40,4.1,13.0,77.5
2024-01-17T08:00,28.1,0.0,36,4.4,13.0,77.5
2024-01-17T09:00,28.7,0.0,34,4.0,13.0,77.5
2024-01-17T10:00,28.9,0.0,32,4.0,13.0,77.5
2024-01-17T11:00,28.5,0.0,33,3.9,13.0,77.5
2024-01-17T12:00,27.1,0.0,45,2.8,13.0,77.5
2024-01-17T13:00,23.9,0.0,51,8.4,13.0,77.5
2024-01-17T14:00,23.4,0.0,47,13.7,13.0,77.5
2024-01-17T15:00,22.5,0.0,48,12.6,13.0,77.5
2024-01-17T16:00,21.6,0.0,50,11.3,13.0,77.5
2024-01-17T17:00,20.5,0.0,55,14.7,13.0,77.5
2024-01-17T18:00,19.5,0.0,68,13.7,13.0,77.5
2024-01-17T19:00,18.9,0.0,75,13.4,13.0,77.5
2024-01-17T20:00,18.1,0.0,83,12.5,13.0,77.5
2024-01-17T21:00,17.5,0.0,89,11.5,13.0,77.5
2024-01-17T22:00,17.0,0.0,93,9.4,13.0,77.5
2024-01-17T23:00,16.9,0.0,94,10.5,13.0,77.5
2024-01-18T00:00,16.7,0.0,94,10.0,13.0,77.5
2024-01-18T01:00,17.0,0.0,96,8.7,13.0,77.5
2024-01-18T02:00,17.6,0.0,94,9.9,13.0,77.5
2024-01-18T03:00,20.0,0.0,82,8.7,13.0,77.5
2024-01-18T04:00,22.7,0.0,67,10.5,13.0,77.5
2024-01-18T05:00,24.8,0.0,56,9.6,13.0,77.5
2024-01-18T06:00,26.5,0.0,44,7.2,13.0,77.5
2024-01-18T07:00,27.6,0.0,39,5.8,13.0,77.5
2024-01-18T08:00,28.4,0.0,37,5.1,13.0,77.5
2024-01-18T09:00,28.9,0.0,35,4.4,13.0,77.5
2024-01-18T10:00,29.1,0.0,34,6.7,13.0,77.5
2024-01-18T11:00,28.5,0.0,35,7.1,13.0,77.5
2024-01-18T12:00,27.5,0.0,38,2.6,13.0,77.5
2024-01-18T13:00,26.2,0.0,39,3.3,13.0,77.5
2024-01-18T14:00,23.8,0.0,48,6.9,13.0,77.5
2024-01-18T15:00,23.2,0.0,49,12.8,13.0,77.5
2024-01-18T16:00,22.1,0.0,51,11.1,13.0,77.5
2024-01-18T17:00,21.6,0.0,51,11.8,13.0,77.5
2024-01-18T18:00,20.9,0.0,54,14.2,13.0,77.5
2024-01-18T19:00,19.8,0.0,63,14.6,13.0,77.5
2024-01-18T20:00,18.9,0.0,73,12.1,13.0,77.5
2024-01-18T21:00,17.9,0.0,84,8.0,13.0,77.5
2024-01-18T22:00,17.8,0.0,89,7.2,13.0,77.5
2024-01-18T23:00,18.2,0.0,90,6.4,13.0,77.5
2024-01-19T00:00,18.4,0.0,94,9.4,13.0,77.5
2024-01-19T01:00,18.5,0.0,96,9.1,13.0,77.5
2024-01-19T02:00,19.0,0.0,92,10.5,13.0,77.5
2024-01-19T03:00,20.6,0.0,81,10.5,13.0,77.5
2024-01-19T04:00,23.0,0.0,69,8.1,13.0,77.5
2024-01-19T05:00,25.2,0.0,59,7.4,13.0,77.5
2024-01-19T06:00,27.4,0.0,45,7.1,13.0,77.5
2024-01-19T07:00,28.5,0.0,38,6.4,13.0,77.5
2024-01-19T08:00,29.3,0.0,35,5.7,13.0,77.5
2024-01-19T09:00,29.7,0.0,33,5.2,13.0,77.5
2024-01-19T10:00,29.9,0.0,32,6.1,13.0,77.5
2024-01-19T11:00,29.5,0.0,32,6.3,13.0,77.5
2024-01-19T12:00,28.5,0.0,35,5.8,13.0,77.5
2024-01-19T13:00,25.8,0.0,44,10.1,13.0,77.5
2024-01-19T14:00,24.5,0.0,50,14.1,13.0,77.5
2024-01-19T15:00,23.3,0.0,55,13.0,13.0,77.5
2024-01-19T16:00,22.2,0.0,60,14.7,13.0,77.5
2024-01-19T17:00,21.6,0.0,63,17.9,13.0,77.5
2024-01-19T18:00,20.5,0.0,72,15.7,13.0,77.5
2024-01-19T19:00,19.5,0.0,82,14.0,13.0,77.5
2024-01-19T20:00,18.7,0.0,90,13.7,13.0,77.5
2024-01-19T21:00,18.1,0.0,95,13.7,13.0,77.5
2024-01-19T22:00,17.8,0.0,94,14.0,13.0,77.5
2024-01-19T23:00,17.4,0.0,91,12.0,13.0,77.5
2024-01-20T00:00,17.0,0.0,89,9.8,13.0,77.5
2024-01-20T01:00,17.8,0.0,82,14.5,13.0,77.5
2024-01-20T02:00,18.3,0.0,78,15.5,13.0,77.5
2024-01-20T03:00,20.6,0.0,68,13.0,13.0,77.5
2024-01-20T04:00,23.4,0.0,55,14.0,13.0,77.5
2024-01-20T05:00,25.5,0.0,47,14.9,13.0,77.5
2024-01-20T06:00,27.0,0.0,43,13.0,13.0,77.5
2024-01-20T07:00,28.0,0.0,41,10.5,13.0,77.5
2024-01-20T08:00,29.0,0.0,37,6.8,13.0,77.5
2024-01-20T09:00,29.6,0.0,34,4.2,13.0,77.5
2024-01-20T10:00,29.8,0.0,32,4.2,13.0,77.5
2024-01-20T11:00,29.4,0.0,32,6.4,13.0,77.5
2024-01-20T12:00,28.2,0.0,36,3.3,13.0,77.5
2024-01-20T13:00,25.6,0.0,47,12.5,13.0,77.5
2024-01-20T14:00,24.5,0.0,51,10.0,13.0,77.5
2024-01-20T15:00,23.2,0.0,56,11.1,13.0,77.5
2024-01-20T16:00,22.1,0.0,62,10.6,13.0,77.5
2024-01-20T17:00,21.1,0.0,68,12.9,13.0,77.5
2024-01-20T18:00,20.3,0.0,74,11.9,13.0,77.5
2024-01-20T19:00,19.5,0.0,78,10.6,13.0,77.5
2024-01-20T20:00,18.7,0.0,81,11.9,13.0,77.5
2024-01-20T21:00,18.0,0.0,82,10.9,13.0,77.5
2024-01-20T22:00,17.6,0.0,84,10.2,13.0,77.5
2024-01-20T23:00,17.4,0.0,85,11.0,13.0,77.5
2024-01-21T00:00,17.2,0.0,85,9.2,13.0,77.5
2024-01-21T01:00,18.5,0.0,86,9.6,13.0,77.5
2024-01-21T02:00,19.0,0.0,83,11.4,13.0,77.5
2024-01-21T03:00,21.6,0.0,71,10.6,13.0,77.5
2024-01-21T04:00,24.6,0.0,50,12.7,13.0,77.5
2024-01-21T05:00,26.6,0.0,43,12.2,13.0,77.5
2024-01-21T06:00,27.9,0.0,39,10.0,13.0,77.5
2024-01-21T07:00,28.8,0.0,36,8.1,13.0,77.5
2024-01-21T08:00,29.4,0.0,34,6.8,13.0,77.5
2024-01-21T09:00,29.6,0.0,33,6.0,13.0,77.5
2024-01-21T10:00,29.6,0.0,33,5.1,13.0,77.5
2024-01-21T11:00,29.3,0.0,33,3.9,13.0,77.5
2024-01-21T12:00,28.0,0.0,44,2.3,13.0,77.5
2024-01-21T13:00,24.5,0.0,46,7.0,13.0,77.5
2024-01-21T14:00,24.0,0.0,46,10.7,13.0,77.5
2024-01-21T15:00,23.2,0.0,49,13.3,13.0,77.5
2024-01-21T16:00,22.4,0.0,55,13.4,13.0,77.5
2024-01-21T17:00,21.5,0.0,63,14.2,13.0,77.5
2024-01-21T18:00,20.4,0.0,72,12.5,13.0,77.5
2024-01-21T19:00,20.0,0.0,76,12.8,13.0,77.5
2024-01-21T20:00,19.4,0.0,80,12.8,13.0,77.5
2024-01-21T21:00,19.0,0.0,85,12.2,13.0,77.5
2024-01-21T22:00,18.4,0.0,89,7.9,13.0,77.5
2024-01-21T23:00,17.6,0.0,94,5.9,13.0,77.5
2024-01-22T00:00,17.2,0.0,95,5.5,13.0,77.5
2024-01-22T01:00,18.0,0.0,97,5.8,13.0,77.5
2024-01-22T02:00,18.9,0.0,93,9.0,13.0,77.5
2024-01-22T03:00,21.5,0.0,79,8.0,13.0,77.5
2024-01-22T04:00,24.4,0.0,57,10.5,13.0,77.5
2024-01-22T05:00,26.5,0.0,45,11.3,13.0,77.5
2024-01-22T06:00,28.0,0.0,41,10.0,13.0,77.5
2024-01-22T07:00,28.9,0.0,38,8.9,13.0,77.5
2024-01-22T08:00,29.5,0.0,37,7.9,13.0,77.5
2024-01-22T09:00,29.7,0.0,36,6.4,13.0,77.5
2024-01-22T10:00,29.6,0.0,37,6.1,13.0,77.5
2024-01-22T11:00,29.1,0.0,37,4.6,13.0,77.5
2024-01-22T12:00,28.2,0.0,40,4.7,13.0,77.5
2024-01-22T13:00,25.0,0.0,53,6.3,13.0,77.5
2024-01-22T14:00,24.2,0.0,53,6.6,13.0,77.5
2024-01-22T15:00,23.8,0.0,51,9.6,13.0,77.5
2024-01-22T16:00,23.0,0.0,54,16.8,13.0,77.5
2024-01-22T17:00,21.8,0.0,61,17.1,13.0,77.5
2024-01-22T18:00,20.8,0.0,69,15.4,13.0,77.5
2024-01-22T19:00,20.1,0.0,75,13.0,13.0,77.5
2024-01-22T20:00,19.5,0.0,80,10.4,13.0,77.5
2024-01-22T21:00,18.8,0.0,85,6.4,13.0,77.5
2024-01-22T22:00,17.8,0.0,89,5.1,13.0,77.5
2024-01-22T23:00,17.5,0.0,90,6.0,13.0,77.5
2024-01-23T00:00,17.2,0.0,92,5.9,13.0,77.5
2024-01-23T01:00,17.0,0.0,95,5.7,13.0,77.5
2024-01-23T02:00,18.6,0.0,88,8.2,13.0,77.5
2024-01-23T03:00,21.6,0.0,67,9.2,13.0,77.5
2024-01-23T04:00,24.5,0.0,45,12.2,13.0,77.5
2024-01-23T05:00,26.4,0.0,38,10.9,13.0,77.5
2024-01-23T06:00,27.6,0.0,37,7.4,13.0,77.5
2024-01-23T07:00,28.5,0.0,37,4.1,13.0,77.5
2024-01-23T08:00,29.0,0.0,35,2.8,13.0,77.5
2024-01-23T09:00,29.5,0.0,35,2.7,13.0,77.5
2024-01-23T10:00,29.5,0.0,34,3.6,13.0,77.5
2024-01-23T11:00,29.1,0.0,35,3.2,13.0,77.5
2024-01-23T12:00,28.3,0.0,43,1.5,13.0,77.5
2024-01-23T13:00,26.3,0.0,42,1.6,13.0,77.5
2024-01-23T14:00,22.5,0.0,56,6.7,13.0,77.5
2024-01-23T15:00,22.5,0.0,55,12.2,13.0,77.5
2024-01-23T16:00,22.0,0.0,55,11.6,13.0,77.5
2024-01-23T17:00,21.2,0.0,60,15.7,13.0,77.5
2024-01-23T18:00,20.0,0.0,80,15.5,13.0,77.5
2024-01-23T19:00,19.2,0.0,88,13.8,13.0,77.5
2024-01-23T20:00,18.6,0.0,94,10.3,13.0,77.5
2024-01-23T21:00,18.1,0.0,96,10.2,13.0,77.5
2024-01-23T22:00,18.0,0.0,97,10.1,13.0,77.5
2024-01-23T23:00,17.8,0.0,97,8.8,13.0,77.5
2024-01-24T00:00,17.4,0.0,97,8.2,13.0,77.5
2024-01-24T01:00,18.1,0.0,98,7.1,13.0,77.5
2024-01-24T02:00,18.4,0.0,97,9.4,13.0,77.5
2024-01-24T03:00,20.8,0.0,83,9.5,13.0,77.5
2024-01-24T04:00,23.6,0.0,68,9.7,13.0,77.5
2024-01-24T05:00,25.9,0.0,57,8.6,13.0,77.5
2024-01-24T06:00,27.6,0.0,49,6.6,13.0,77.5
2024-01-24T07:00,28.5,0.0,44,7.1,13.0,77.5
2024-01-24T08:00,29.1,0.0,41,8.1,13.0,77.5
2024-01-24T09:00,29.3,0.0,38,7.6,13.0,77.5
2024-01-24T10:00,29.3,0.0,34,6.3,13.0,77.5
2024-01-24T11:00,29.1,0.0,31,2.6,13.0,77.5
2024-01-24T12:00,28.2,0.0,37,1.8,13.0,77.5
2024-01-24T13:00,27.1,0.0,40,1.8,13.0,77.5
2024-01-24T14:00,26.1,0.0,43,3.6,13.0,77.5
2024-01-24T15:00,23.5,0.0,53,1.8,13.0,77.5
2024-01-24T16:00,22.2,0.0,59,13.0,13.0,77.5
2024-01-24T17:00,21.6,0.0,64,10.9,13.0,77.5
2024-01-24T18:00,20.5,0.0,74,15.1,13.0,77.5
2024-01-24T19:00,20.0,0.0,81,12.7,13.0,77.5
2024-01-24T20:00,19.5,0.0,84,10.7,13.0,77.5
2024-01-24T21:00,19.0,0.0,87,10.0,13.0,77.5
2024-01-24T22:00,18.5,0.0,90,7.1,13.0,77.5
2024-01-24T23:00,18.0,0.0,93,7.6,13.0,77.5
2024-01-25T00:00,17.6,0.0,95,6.1,13.0,77.5
2024-01-25T01:00,19.0,0.0,95,5.4,13.0,77.5
2024-01-25T02:00,20.0,0.0,88,6.0,13.0,77.5
2024-01-25T03:00,22.1,0.0,75,6.4,13.0,77.5
2024-01-25T04:00,24.5,0.0,60,10.5,13.0,77.5
2024-01-25T05:00,26.3,0.0,52,10.1,13.0,77.5
2024-01-25T06:00,27.6,0.0,45,7.2,13.0,77.5
2024-01-25T07:00,28.5,0.0,41,6.1,13.0,77.5
2024-01-25T08:00,28.9,0.0,38,5.7,13.0,77.5
2024-01-25T09:00,28.9,0.0,38,5.6,13.0,77.5
2024-01-25T10:00,28.7,0.0,38,6.9,13.0,77.5
2024-01-25T11:00,28.4,0.0,37,7.9,13.0,77.5
2024-01-25T12:00,27.7,0.0,38,8.1,13.0,77.5
2024-01-25T13:00,26.4,0.0,40,7.7,13.0,77.5
2024-01-25T14:00,24.6,0.0,45,10.7,13.0,77.5
2024-01-25T15:00,23.5,0.0,48,11.2,13.0,77.5
2024-01-25T16:00,22.4,0.0,52,14.9,13.0,77.5
2024-01-25T17:00,21.7,0.0,56,16.5,13.0,77.5
2024-01-25T18:00,20.9,0.0,64,16.9,13.0,77.5
2024-01-25T19:00,20.1,0.0,72,17.4,13.0,77.5
2024-01-25T20:00,19.4,0.0,78,16.0,13.0,77.5
2024-01-25T21:00,18.6,0.0,84,14.2,13.0,77.5
2024-01-25T22:00,17.8,0.0,92,11.4,13.0,77.5
2024-01-25T23:00,17.1,0.0,96,11.2,13.0,77.5
2024-01-26T00:00,17.2,0.0,97,12.0,13.0,77.5
2024-01-26T01:00,18.4,0.0,92,13.9,13.0,77.5
2024-01-26T02:00,18.5,0.0,87,14.0,13.0,77.5
2024-01-26T03:00,20.2,0.0,75,13.5,13.0,77.5
2024-01-26T04:00,23.1,0.0,52,15.2,13.0,77.5
2024-01-26T05:00,25.4,0.0,36,17.4,13.0,77.5
2024-01-26T06:00,26.9,0.0,30,16.3,13.0,77.5
2024-01-26T07:00,28.0,0.0,27,14.0,13.0,77.5
2024-01-26T08:00,28.5,0.0,26,13.7,13.0,77.5
2024-01-26T09:00,28.8,0.0,27,13.7,13.0,77.5
2024-01-26T10:00,28.5,0.0,28,13.0,13.0,77.5
2024-01-26T11:00,27.8,0.0,30,12.6,13.0,77.5
2024-01-26T12:00,26.6,0.0,32,11.7,13.0,77.5
2024-01-26T13:00,22.8,0.0,44,6.3,13.0,77.5
2024-01-26T14:00,21.2,0.0,51,6.0,13.0,77.5
2024-01-26T15:00,21.3,0.0,51,9.1,13.0,77.5
2024-01-26T16:00,21.1,0.0,56,11.5,13.0,77.5
2024-01-26T17:00,20.2,0.0,64,12.7,13.0,77.5
2024-01-26T18:00,19.2,0.0,74,12.2,13.0,77.5
2024-01-26T19:00,18.5,0.0,82,12.3,13.0,77.5
2024-01-26T20:00,17.9,0.0,88,12.3,13.0,77.5
2024-01-26T21:00,17.4,0.0,92,12.2,13.0,77.5
2024-01-26T22:00,17.0,0.0,94,11.9,13.0,77.5
2024-01-26T23:00,16.7,0.0,96,12.3,13.0,77.5
2024-01-27T00:00,16.5,0.0,96,13.4,13.0,77.5
2024-01-27T01:00,16.8,0.0,97,13.3,13.0,77.5
2024-01-27T02:00,17.4,0.0,93,14.4,13.0,77.5
2024-01-27T03:00,19.5,0.0,80,12.6,13.0,77.5
2024-01-27T04:00,22.2,0.0,63,12.3,13.0,77.5
2024-01-27T05:00,24.8,0.0,43,14.1,13.0,77.5
2024-01-27T06:00,26.6,0.0,33,16.0,13.0,77.5
